wt,RID,ev_ne,ev_adoption,ev_consider,ev_ee,ev_pnb,ev_intention,ev_personal.benefit,ev_self.efficacy,solar_ne,solar_adoption,solar_consider,solar_ee,solar_pnb,solar_intention,solar_personal.benefit,solar_self.efficacy,offset_ne,offset_adoption,offset_consider,offset_ee,offset_pnb,offset_intention,offset_personal.benefit,offset_self.efficacy,fw_ne,fw_adoption,fw_consider,fw_ee,fw_pnb,fw_intention,fw_personal.benefit,fw_self.efficacy,wave,ev_outcome.efficacy,solar_outcome.efficacy,community.solar_adoption,community.solar_consider,community.solar_intention,community.solar_ee,community.solar_pnb,community.solar_ne,community.solar_personal.benefit,community.solar_self.efficacy,community.solar_outcome.efficacy,offset_outcome.efficacy,beef_adoption,beef_consider,beef_intention,beef_ee,beef_pnb,beef_ne,beef_personal.benefit,beef_self.efficacy,beef_outcome.efficacy,hp_adoption,hp_consider,hp_intention,hp_ee,hp_pnb,hp_ne,hp_personal.benefit,hp_self.efficacy,hp_outcome.efficacy,ev_difficulty,solar_difficulty,community.solar_difficulty,offset_difficulty,hp_difficulty,beef_difficulty,fw_difficulty,fw_outcome.efficacy
0.567484283,646d25e6-d6af-983b-8422-19808eba1111,3,0,0,3,0,NA,1,1,3,0,1,3,0,0,2,1,2,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,2,0,0,100,2,0,3,2,1,2,1,1,0,60,5,0,5,3,3,3,1,NA,100,8,1,7,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA
1.082823138,646d25f7-935a-0f0a-7edf-5f548defc640,2,0,0,2,0,10,1,1,2,0,0,2,0,0,1,1,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,2,1,1,1,0,0,0,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
0.508769642,646d2615-276a-5e28-ab45-f70960bf2bfd,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,1,NA,0,5,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1.845727192,646d261c-deff-952a-a4ef-1d59b35ef2fb,1,0,1,1,0,40,3,3,2,0,1,1,0,0,3,2,1,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,3,0,0,0,0,0,1,3,1,2,1,1,1,70,4,0,3,3,4,2,0,0,0,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA
0.413306545,646d262b-8bb8-fcbe-ca38-7c179d20d4aa,10,0,0,0,1,NA,4,3,10,0,0,1,1,0,5,1,5,0,0,0,1,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,0,0,1,1,10,5,1,5,5,0,0,0,0,0,0,1,1,1,0,0,0,2,1,2,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
0.928803487,646d2662-9c42-3aff-6a51-f9131bde7f26,5,0,0,4,0,50,4,3,3,0,0,2,1,0,4,1,4,0,0,1,1,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,2,0,0,10,5,0,4,4,1,3,4,0,1,0,1,0,0,5,5,3,0,0,0,3,1,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA
1.31617133,646d2667-92ac-d93e-4421-8b366bd7e220,3,0,0,2,0,0,1,1,2,0,1,0,1,10,5,4,2,0,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,3,0,0,0,0,0,2,2,1,1,1,0,0,0,2,0,3,1,1,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
0.347229436,646d268f-ded9-10db-e1fe-adc55d18308d,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,100,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,0,0,0,0,0,0,1,1,1,1,0,0,10,3,0,4,1,1,2,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
0.828546587,646d2691-a012-a571-056f-a28782311b89,1,1,NA,1,1,0,5,5,10,1,NA,10,1,0,5,5,5,1,NA,5,1,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,1,NA,0,10,1,10,5,5,5,5,1,1,100,3,1,3,5,5,5,1,NA,0,10,1,10,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
1.236155816,646d269c-62e9-d25d-5e75-84fffb6d247b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1.267642953,646d26aa-3487-170f-458c-077de24ca455,9,0,1,0,1,80,5,5,6,0,1,4,1,20,5,5,2,0,0,0,1,10,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,4,NA,NA,30,4,1,4,4,4,3,3,1,NA,100,0,1,6,5,5,5,0,0,0,0,0,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
0.677784075,646d26bc-b013-c5ba-88c0-1595b246b462,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,1,3,0,0,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,2,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,2,3,2,1,0,0,0,5,0,5,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
0.809657183,646d26d8-220b-ac8b-d3b0-118ae7cb7a95,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,4,1,0,0,0,3,0,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
0.788390561,646d26e3-a9ef-1215-8f90-253196337e3f,5,0,0,5,0,0,1,1,3,0,1,4,1,20,3,2,1,0,0,1,0,40,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,4,0,0,20,2,1,2,2,1,3,2,0,0,0,0,0,0,1,1,1,0,0,10,2,1,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
1.049286435,646d26f2-5805-40ca-ebad-2e7eda4066ee,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,10,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,2,0,0,10,0,0,0,2,2,2,2,0,0,10,2,0,0,2,2,3,0,0,10,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
0.562373589,646d270b-a40b-d30a-e890-63d267968f61,5,0,NA,1,1,50,4,4,6,0,0,1,1,10,4,4,5,0,0,1,1,40,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,4,0,0,40,1,1,4,4,4,5,5,0,0,30,1,1,4,4,3,4,0,0,20,1,1,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
0.635801152,646d270b-d30c-7ac1-20f9-44fa76762d40,2,0,0,2,0,10,2,1,3,0,0,2,1,0,5,1,2,0,0,0,1,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,5,0,0,0,2,1,3,5,1,5,5,1,1,80,5,1,2,4,3,3,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
3.263660448,646d272f-3bcd-ecfa-5acd-a1420dd983a6,2,0,1,1,0,50,3,3,2,0,1,0,0,0,4,3,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,4,0,0,0,0,0,1,2,2,2,2,0,1,20,3,0,3,1,4,1,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
1.500935942,646d2730-2286-4580-b61c-a907eae1f558,4,0,1,2,1,60,5,5,8,0,1,1,1,0,5,1,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,0,0,0,1,2,5,1,5,1,1,NA,100,3,1,3,5,5,5,0,0,0,1,1,2,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
0.980471034,646d2741-cff0-52c5-d414-2b3d0170d703,5,0,1,4,1,50,3,3,6,1,NA,4,1,60,4,4,2,0,0,3,0,10,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,4,0,0,30,4,0,4,3,2,2,3,0,0,40,4,1,5,3,4,3,0,0,30,7,1,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
0.672766162,646d275b-7067-9baa-be61-79780b780edb,8,0,0,0,0,30,3,5,8,0,1,1,1,90,5,5,3,0,0,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,5,0,0,0,0,0,0,1,3,3,2,0,0,0,6,0,8,5,3,4,1,NA,0,10,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
0.552622976,646d2760-03bf-c86b-a5ac-6fc92a85c1bf,5,0,NA,2,1,NA,3,3,5,0,0,2,1,0,3,3,3,0,0,3,1,10,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,3,0,0,0,5,1,5,3,3,3,3,1,1,80,5,0,5,3,3,3,0,0,0,5,0,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
1.751217295,646d2767-5121-5792-9e87-e6ddfde14e14,6,0,0,2,1,10,1,1,6,0,0,2,0,0,1,1,6,0,0,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,1,0,0,0,0,0,5,1,1,1,2,1,1,100,5,1,5,5,5,3,0,0,0,3,1,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
0.814108521,646d2774-5553-bf60-a950-8337a4b249ff,6,0,1,6,1,70,4,4,7,1,NA,5,1,80,5,5,2,0,0,2,0,30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,5,0,0,90,4,1,7,4,4,5,2,0,0,70,4,1,6,3,3,3,0,0,80,6,1,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
0.458526065,646d2776-09cf-d224-e548-fad72e56b4db,0,0,NA,0,1,NA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,NA,NA,10,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
0.841756449,646d277b-a3a8-319b-6540-267ed2101f0c,5,0,1,1,1,40,5,4,8,0,1,3,1,40,5,3,3,0,0,3,1,40,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,4,0,1,40,5,1,3,4,3,3,4,0,0,40,5,1,5,3,3,3,1,NA,40,4,1,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA
0.544118114,646d2784-9c7f-dd50-17c2-5110645159d9,2,0,0,3,0,30,4,2,5,0,1,4,1,40,4,2,3,0,0,0,0,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,4,0,0,0,0,0,0,1,2,1,4,0,1,70,3,0,3,3,5,3,0,0,10,0,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
0.687874791,646d278b-b67a-710e-4783-102827accdf9,6,1,NA,6,1,100,5,5,4,0,1,5,1,100,5,5,7,1,NA,7,1,100,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,1,100,4,1,4,5,5,5,5,1,NA,100,10,1,7,5,5,5,1,NA,100,7,1,7,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.871175951,646d278d-76e6-5876-e112-3fada739b474,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,2,0,0,0,0,0,0,3,2,3,2,0,0,10,4,0,3,2,4,3,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
1.101565911,646d2793-d232-7758-dded-9affea5b8bb4,9,1,NA,7,1,100,5,5,9,1,NA,7,1,90,5,5,8,0,1,6,1,90,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,1,NA,70,7,1,9,5,5,5,5,1,1,50,6,1,6,4,5,4,1,NA,80,7,1,9,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA
0.433277546,646d2796-696d-e67a-f8a2-c0c0eba8cfb2,0,0,1,0,0,0,1,5,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,5,0,0,0,0,1,0,5,1,5,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
0.278689371,646d279d-456d-8098-0ee1-5e469a2c99e8,1,1,NA,1,1,50,5,5,3,1,NA,5,1,30,5,5,2,1,NA,2,1,40,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,4,1,NA,20,1,1,1,5,5,5,5,1,1,100,10,1,10,5,5,5,1,NA,20,2,1,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.554392805,646d27a1-6373-45d9-9764-29594fdd6d67,6,0,1,0,1,80,4,3,6,0,1,0,1,40,5,3,4,0,0,0,1,30,5,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,0,50,0,1,4,5,3,5,5,1,1,100,5,1,4,5,5,5,1,NA,100,8,1,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.683599987,646d27ab-fafb-3dd2-cfe0-154b80e9863a,9,1,NA,4,1,90,5,4,10,1,NA,8,1,100,5,4,5,0,1,5,1,60,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,1,80,5,1,8,4,4,4,4,0,0,10,2,0,0,2,2,3,1,NA,90,8,1,9,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
1.207495601,646d27b2-8017-2320-2a2f-01a6f6e5253e,0,0,0,0,0,0,2,2,0,0,1,0,1,0,2,2,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
0.753707212,646d27b5-bab6-ef47-f5f1-61594c36f24d,6,1,NA,2,1,100,5,5,4,1,NA,2,1,20,4,4,3,0,1,2,1,30,4,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,4,0,0,10,2,1,3,3,3,3,3,1,1,50,6,1,7,4,4,4,1,NA,20,5,1,7,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
0.902488638,646d27c7-2e5b-0a07-f358-eb3faea49b67,10,1,NA,4,1,100,5,5,2,0,0,2,0,30,3,3,9,1,NA,4,1,70,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,3,1,NA,80,8,1,7,5,5,4,5,1,1,90,7,1,10,5,5,5,0,0,10,2,0,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
0.811240806,646d27d0-0ffd-8127-67ca-584b2d25ce64,0,0,NA,0,0,NA,3,3,0,0,0,0,0,0,3,3,1,0,0,1,0,10,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,3,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
0.983378012,646d27d3-2929-12bf-70f7-aff4297c4950,1,0,0,2,0,NA,2,1,5,0,1,5,1,0,4,1,7,0,0,2,1,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,4,0,0,50,0,1,8,4,3,5,5,0,0,50,3,0,3,3,5,3,0,0,0,4,1,5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA
0.451050264,646d27d4-530d-d56d-83c8-127e496a73c1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
0.785364039,646d27d4-9b57-51ec-d2f0-0fd41628c698,2,0,0,1,0,20,1,1,5,0,1,1,1,10,5,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,5,0,1,0,0,1,7,1,1,5,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
0.74229314,646d27db-52b8-3e21-a215-d7babe47363b,7,1,NA,9,1,70,2,4,7,1,NA,7,1,90,5,5,6,0,1,3,1,50,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,1,NA,70,7,1,8,4,5,5,5,0,0,20,8,0,3,2,2,2,1,NA,80,7,1,8,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.876698248,646d27e2-4ae1-309a-5a2f-7febf14e6f14,0,0,1,0,0,50,4,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,3,0,0,50,0,0,1,1,1,3,1,0,NA,100,0,0,0,5,5,5,0,0,0,0,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
1.207864266,646d27e7-f6e2-9595-e7ae-c757452cc763,0,0,0,1,0,0,1,1,1,0,1,0,0,0,3,5,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,0,0,0,0,0,0,3,3,1,2,1,1,100,3,0,2,3,4,2,1,NA,100,3,0,0,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
0.929103351,646d27e9-04bc-d921-f08f-b0785409ffd3,1,0,0,1,0,0,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,1,0,0,0,0,0,0,1,1,1,1,0,0,40,4,0,6,1,5,1,1,NA,100,7,1,7,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA
0.466701271,646d27f0-5a12-cee7-7711-39f94f79d32a,0,0,0,0,0,0,1,1,5,0,1,1,1,50,4,3,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,0,0,0,0,1,5,1,1,1,1,0,0,10,0,0,1,1,1,1,1,NA,100,10,0,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA
1.984527506,646d27f1-fe64-6282-9af3-3950036d9d29,7,0,1,2,1,70,5,4,6,1,NA,8,1,80,5,5,3,1,NA,3,1,30,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,1,50,4,1,7,5,5,5,4,1,0,70,4,1,6,5,4,4,0,0,60,4,1,6,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA
0.958038881,646d2803-f988-9e52-dcae-5531c2433dbf,10,0,1,10,1,100,5,5,10,1,NA,4,1,100,5,5,3,0,0,0,1,50,5,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,1,50,2,1,5,5,5,5,5,0,0,0,0,0,2,2,2,3,1,NA,80,8,1,7,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
1.185961019,646d2804-2eb9-5a9a-295d-94c24317fd9d,10,1,NA,2,1,80,5,5,10,0,0,0,1,40,2,2,0,0,0,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,1,0,0,0,0,1,10,3,2,2,1,0,0,30,0,0,0,2,2,2,0,0,0,5,0,5,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
0.498479092,646d280d-7bda-fd6d-917b-436090de620f,6,1,NA,6,1,50,4,3,6,0,1,6,1,60,4,3,3,0,0,5,1,50,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,4,0,1,50,5,1,6,3,4,4,4,1,0,60,6,1,5,4,4,4,0,0,30,3,0,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA
2.482659082,646d281c-76b2-20f6-449a-15e9c0e9a4ba,1,0,1,1,0,50,2,4,2,0,1,1,0,30,3,4,0,0,0,0,0,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,2,0,0,10,0,0,0,2,2,2,1,1,1,40,2,0,3,3,3,2,0,0,0,1,0,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA
1.18359093,646d283f-5046-3a57-92f5-dce5a38ccc00,10,1,NA,10,1,100,5,5,10,1,NA,10,1,100,5,5,10,1,NA,10,1,100,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,1,NA,100,10,1,10,5,5,5,4,1,1,100,10,1,10,5,5,5,1,NA,100,10,1,10,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.740912596,646d283f-da9e-8b81-3b5a-a0bcccbd2e7c,10,1,NA,1,1,100,5,5,10,0,0,1,1,0,5,1,4,0,0,4,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,0,0,0,1,10,5,1,5,5,1,1,70,3,1,3,4,4,3,1,NA,100,5,1,7,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.694685839,646d2842-5fb5-b281-a5f2-ec7fb13faf07,5,0,1,0,1,80,4,3,5,0,1,0,1,20,5,4,0,1,NA,0,1,50,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,0,0,0,1,2,5,1,4,2,0,0,50,2,1,4,1,2,4,0,1,100,3,0,0,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA
0.584012831,646d285d-7444-1ddd-e631-1a620b401d36,1,0,0,0,0,NA,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,2,1,0,0,0,0,0,0,5,1,1,1,0,0,0,2,0,2,1,1,2,1,NA,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6.614748956,646d285e-fac1-2589-8bad-ddac99a75869,7,1,NA,5,1,100,5,4,5,1,NA,3,1,100,5,5,8,0,1,5,1,80,5,4,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,4,0,1,90,5,1,6,5,5,3,5,0,0,10,2,0,3,3,2,3,1,NA,100,7,1,8,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.838965424,646d286a-e662-a3de-b187-785b24509b73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,1,0,0,0,0,0,0,1,2,1,2,1,1,30,1,0,0,3,2,1,0,0,0,0,0,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
0.719779915,646d2871-5df8-c4a4-51e7-90e967314b26,0,0,0,0,0,0,1,1,5,0,1,2,1,20,5,2,2,0,0,0,1,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,5,0,0,0,0,1,3,4,1,1,2,0,0,0,1,0,1,1,1,1,1,NA,100,10,0,0,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.827432622,646d2871-9a96-d9ee-f460-1319efb6fe0f,8,0,1,8,1,60,3,3,6,0,1,3,1,50,4,4,6,1,NA,3,1,30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,4,0,1,70,3,1,8,5,5,5,4,0,0,70,5,0,5,3,3,3,0,1,30,2,1,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
0.202066127,646d287a-573d-869d-f572-1a49f8ee78c9,2,0,0,2,0,20,2,3,7,0,1,4,1,30,5,4,5,0,0,7,1,60,3,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,2,1,NA,20,4,1,7,2,5,2,4,1,1,20,2,0,2,2,3,4,1,NA,20,4,1,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.69603555,646d2882-b46a-1152-3aa7-d3167e838b2d,1,0,0,0,0,0,1,2,1,0,1,0,0,0,3,3,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,2,0,0,0,0,1,1,2,2,2,1,0,0,0,0,0,0,1,1,1,0,0,30,0,0,0,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
0.965967003,646d288f-2725-c798-98c5-ebec45d822e6,5,0,1,3,1,80,3,3,6,0,1,4,1,60,4,3,3,0,0,1,0,40,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,3,0,0,60,3,0,6,4,3,3,3,1,1,70,2,1,2,4,3,4,0,0,50,3,0,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
0.385708099,646d28a0-41f9-56eb-e51f-b0043b5da65c,5,0,1,5,0,20,3,1,10,0,0,10,1,0,5,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,0,0,5,1,5,5,1,5,1,0,0,0,5,0,8,1,5,1,1,NA,100,5,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
1.275557875,646d28b1-5f6b-f27e-dda3-ea39c241f55f,0,0,0,1,0,20,2,4,1,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,2,2,0,0,0,0,0,0,1,1,2,1,0,0,70,3,0,2,3,4,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1.074144116,646d28b3-3aa9-eb79-395a-63da6149bbb0,6,0,1,2,1,60,4,5,7,0,1,7,1,70,5,5,8,0,1,7,1,80,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2023,5,5,0,1,50,6,1,6,4,4,5,4,1,1,40,3,1,4,4,3,4,0,1,70,8,1,8,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
0.735159292,646d28b7-a42b-e165-4878-a7bd2d4f6a52,3,0,0,3,0,10,1,1,4,0,0,4,0,20,2,3,4,0,0,3,0,30,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2023,2,2,0,0,40,4,0,5,2,3,3,2,1,1,40,5,1,4,3,3,3,0,0,30,4,1,5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
0.650910417,646d28ca-ed0b-66bc-90dc-52ef3b88072b,2,0,1,0,1,50,2,1,2,0,0,1,1,0,3,1,2,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,3,0,0,0,0,1,2,3,1,3,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
0.553618363,646d28ce-c502-7f46-80fe-03fa60731530,3,0,0,0,1,NA,1,1,4,0,0,1,1,10,5,1,2,0,0,0,1,10,4,5,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,5,0,0,10,2,1,3,4,4,5,2,1,NA,100,2,1,2,5,5,5,0,0,10,1,1,3,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
2.012417688,646d28d1-15bb-e3a2-6d19-67a99976bd8c,6,0,1,5,1,40,3,3,8,1,NA,8,1,80,5,4,3,0,1,4,1,40,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2023,4,4,0,0,0,4,0,4,2,1,3,4,0,0,30,3,0,2,3,2,3,0,1,30,5,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
